Column 1,Title,JSON,Column 3,Column 4
LADD,Annals of internal medicine,,344933,11/04/2014
LADD,Annals of internal medicine,,344934,11/04/2014
LADD,Annals of internal medicine,,345508,7/05/2014
LADD,Annals of internal medicine,,345967,2/05/2014
LADD,Annals of Internal Medicine,,350438,19/08/2014
LADD,Annals of Internal Medicine,,350439,19/08/2014
LADD,Annals of internal medicine,,352171,18/09/2014
LADD,Annals of internal medicine,,351500,4/09/2014
LADD,Annals of internal medicine,,351682,9/09/2014
LADD,Annals of internal medicine,,352091,17/09/2014
LADD,Annals of internal medicine,,325075,13/02/2013
LADD,Annals of internal medicine,,325490,21/02/2013
LADD,Annals of internal medicine,,325995,5/03/2013
LADD,Annals of internal medicine,,326227,7/03/2013
LADD,Annals of internal medicine,,327810,4/04/2013
LADD,Annals of internal medicine,,333258,25/07/2013
LADD,Annals of internal medicine,,333282,25/07/2013
LADD,Annals of internal medicine,,334521,20/08/2013
LADD,Annals of internal medicine,,363301,29/07/2015
LADD,Annals of internal medicine.,,344403,14/04/2014
LADD,Annals of internal medicine.,,344362,1/04/2014
LADD,Annals of internal medicine.,,11694332,7/08/2017
LADD,Annals of internal medicine.,,11843694,15/12/2017
LADD,Annals of internal medicine.,,351451,4/09/2014
LADD,Annals of internal medicine.,,11947425,20/03/2018
LADD,Annals of internal medicine.,,11957553,28/03/2018
LADD,Annals of internal medicine.,,12008743,10/05/2018
LADD,Annals of internal medicine.,,12036479,1/06/2018
LADD,Annals of internal medicine.,,12047033,13/06/2018
LADD,Annals of internal medicine.,,12060778,26/06/2018
LADD,Annals of internal medicine.,,12243461,7/12/2018
LADD,Annals of internal medicine.,,12236394,29/11/2018
LADD,Annals of Saudi medicine,,335190,30/08/2013
LADD,Annals of Saudi medicine,,335222,3/09/2013
LADD,"Annals of the Academy of Medicine,",,385132,22/03/2017
LADD,"Annals of the Academy of Medicine,",,385133,22/03/2017
LADD,"Annals of the Academy of Medicine,",,11819418,23/11/2017
LADD,"Annals of the Academy of Medicine,",,11997077,2/05/2018
LADD,Annals of the Entomological Society of America,,322206,7/01/2013
LADD,Annals of the Entomological Society of America,,328896,24/04/2013
LADD,Annals of the Entomological Society of America,,331585,19/06/2013
LADD,Annals of the Entomological Society of America,,330130,16/05/2013
LADD,Annals of the Entomological Society of America,,332775,15/07/2013
LADD,Annals of the Entomological Society of America,,386373,24/04/2017
LADD,Annals of the Entomological Society of America,,343394,17/03/2014
LADD,Annals of the Entomological Society of America,,324288,29/01/2013
LADD,Annals of the Entomological Society of America,,325055,15/02/2013
LADD,Annals of the Entomological Society of America,,324310,29/01/2013
LADD,Annals of the Entomological Society of America,,325362,20/02/2013
LADD,Annals of the Entomological Society of America,,325363,20/02/2013
LADD,Annals of the Entomological Society of America,,324311,30/01/2013
LADD,Annals of the Entomological Society of America,,326592,13/03/2013
LADD,Annals of the Entomological Society of America,,333951,7/08/2013
LADD,Annals of the Entomological Society of America,,333955,7/08/2013
LADD,Annals of the Royal Australasian College of Dental Surgeons,,325449,21/02/2013
LADD,Annals of the Royal Australasian College of Dental Surgeons,,390049,28/07/2017
LADD,Annals of tropical medicine and parasitology,,379021,29/09/2016
LADD,Annals of tropical medicine and parasitology,,356507,5/02/2015
LADD,Annals of tropical medicine and parasitology,,349090,22/07/2014
LADD,Annals of tropical medicine and parasitology,,349785,4/08/2014
LADD,Annals of tropical medicine and parasitology,,351002,27/08/2014
LADD,Annals of tropical medicine and parasitology,,324042,21/01/2013
LADD,Annals of tropical medicine and parasitology.,,373614,6/05/2016
LADD,Annals of tropical medicine and parasitology.,,356266,29/01/2015
LADD,Annals of tropical medicine and parasitology.,,356938,16/02/2015
LADD,Annals of tropical medicine and parasitology.,,350993,27/08/2014
LADD,Annals of tropical medicine and parasitology.,,353553,22/10/2014
LADD,Annual Conference of the Australasian Corrosion ,,381097,24/11/2016
LADD,Annual Conference of the Australasian Corrosion ,,381098,24/11/2016
LADD,Annual Conference of the Australasian Corrosion ,,381099,24/11/2016
LADD,Annual Conference of the Australasian Corrosion ,,381100,24/11/2016
LADD,Annual Conference of the Australasian Corrosion ,,381101,24/11/2016
LADD,Annual report / Brisbane College of Advanced Education.,,351939,22/09/2014
LADD,Annual report / Brisbane College of Advanced Education.,,352146,14/10/2014
LADD,Annual report / Brisbane College of Advanced Education.,,352147,14/10/2014
LADD,Annual review of organizational psychology and,,384864,16/03/2017
LADD,Annual review of organizational psychology and,,386755,28/04/2017
LADD,Annual review of organizational psychology and,,11689266,2/08/2017
LADD,Annual review of organizational psychology and,,11871416,19/01/2018
LADD,Annual review of organizational psychology and,,12090788,24/07/2018
LADD,Annual review of virology.,,12133350,28/08/2018
LADD,Annual review of virology.,,12152056,10/09/2018
LADD,Annual review of virology.,,12240578,3/12/2018
LADD,Anticancer Res.,,333786,7/08/2013
LADD,Anticancer Res.,,334064,9/08/2013
LADD,Anticancer Research,,372133,29/03/2016
LADD,Anticancer research,,358048,16/03/2015
LADD,Anticancer Research,,353808,31/10/2014
LADD,Anticancer research,,364780,24/08/2015
LADD,ANU historical journal,,326691,22/03/2013
LADD,ANU historical journal,,333561,9/08/2013
LADD,"Aperture (San Francisco, Calif.)",,361949,15/06/2015
LADD,"Aperture (San Francisco, Calif.)",,363937,7/08/2015
LADD,"Aperture (San Francisco, Calif.)",,363938,20/08/2015
LADD,Applied Ergonomics,,370102,19/02/2016
LADD,Applied Ergonomics,,376147,13/07/2016
LADD,Applied health economics and health policy,,356319,30/01/2015
LADD,Applied health economics and health policy,,363319,23/07/2015
LADD,Applied health economics and health policy.,,11786481,23/10/2017
LADD,Applied health economics and health policy.,,11787580,23/10/2017
LADD,Applied herpetology.,,11877982,29/01/2018
LADD,Applied herpetology.,,11878102,8/02/2018
LADD,Applied industrial hygiene,,348251,27/06/2014
LADD,Applied industrial hygiene,,340714,20/01/2014
LADD,Applied mechanics and materials,,329916,15/05/2013
LADD,Applied Mechanics and Materials,,389897,24/07/2017
LADD,Applied Mechanics and Materials,,374605,3/06/2016
LADD,Applied mechanics and materials,,362663,3/07/2015
LADD,Applied Mechanics Reviews,,333115,23/07/2013
LADD,Applied Mechanics Reviews,,383267,3/02/2017
LADD,Applied Scientific Research,,386839,3/05/2017
LADD,Applied Scientific Research,,375587,28/06/2016
LADD,Applying ethics; a text with readings,,11826769,29/11/2017
LADD,Applying ethics; a text with readings,,11826780,29/11/2017
LADD,Architectural engineering and design management,,341568,5/02/2014
LADD,Architectural engineering and design management,,341570,5/02/2014
LADD,Architectural engineering and design management,,341567,5/02/2014
LADD,Architectural engineering and design management,,341573,5/02/2014
LADD,Architectural engineering and design management,,341565,5/02/2014
LADD,Architectural engineering and design management,,341566,5/02/2014
LADD,Architectural engineering and design management,,341569,5/02/2014
LADD,Architectural engineering and design management,,341574,5/02/2014
LADD,Architectural engineering and design management,,341575,5/02/2014
LADD,Architectural engineering and design management,,341576,5/02/2014
LADD,Architectural engineering and design management,,367602,6/11/2015
LADD,Architectural science review,,376398,20/07/2016
LADD,Architectural science review,,377645,24/08/2016
LADD,Architecture in Australia,,323524,11/01/2013
LADD,Architecture in Australia,,323525,11/01/2013
LADD,Archiv fur Hydrobiologie,,330260,21/05/2013
LADD,Archiv fur Hydrobiologie,,330261,21/05/2013
LADD,ARCHIV FUR HYDROBIOLOGIE,,363107,20/07/2015
LADD,ARCHIV FUR HYDROBIOLOGIE,,363105,16/07/2015
LADD,Archiv für Hydrobiologie,,367485,3/11/2015
LADD,Archiv für Hydrobiologie,,367622,9/11/2015
LADD,Archiv für Hydrobiologie,,355236,17/12/2014
LADD,Archiv für Hydrobiologie,,363172,19/08/2015
LADD,Archiv für Hydrobiologie.,,11760920,29/09/2017
LADD,Archiv für Hydrobiologie.,,12031018,30/05/2018
LADD,Archives of internal medicine (1960),,339390,10/12/2013
LADD,Archives of internal medicine (1960),,339473,13/12/2013
LADD,Archives of Microbiology,,330108,17/05/2013
LADD,Archives of Microbiology,,330109,17/05/2013
LADD,Archives of Microbiology,,332317,5/07/2013
LADD,Archives of Microbiology,,335589,11/09/2013
LADD,Archives of neurology (Chicago),,325632,28/02/2013
LADD,Archives of neurology (Chicago),,329077,29/04/2013
LADD,Archives of neurology (Chicago),,329095,1/05/2013
LADD,Archives of oral biology,,339648,16/12/2013
LADD,Archives of oral biology,,360631,12/05/2015
LADD,Archives of Orthopaedic and Trauma Surgery,,385120,21/03/2017
LADD,Archives of Orthopaedic and Trauma Surgery,,369316,12/01/2016
LADD,Archives of physical medicine and rehabilitation,,324050,22/01/2013
LADD,Archives of physical medicine and rehabilitation,,324052,22/01/2013
LADD,Archives of physical medicine and rehabilitation,,324671,4/02/2013
LADD,Archives of physical medicine and rehabilitation,,328704,19/04/2013
LADD,Archives of physical medicine and rehabilitation,,327341,27/03/2013
LADD,Archives of physical medicine and rehabilitation,,334717,22/08/2013
LADD,Archives of physical medicine and rehabilitation,,337532,25/10/2013
LADD,Archives of physical medicine and rehabilitation,,337949,5/11/2013
LADD,Archives of physical medicine and rehabilitation,,385747,4/04/2017
LADD,Archives of physical medicine and rehabilitation,,386119,10/04/2017
LADD,Archives of physical medicine and rehabilitation,,340404,15/01/2014
LADD,Archives of physical medicine and rehabilitation,,340406,15/01/2014
LADD,Archives of physical medicine and rehabilitation,,344888,11/04/2014
LADD,Archives of physical medicine and rehabilitation,,352902,8/10/2014
LADD,Archives of physical medicine and rehabilitation,,336387,27/09/2013
LADD,Archives of physical medicine and rehabilitation,,336384,27/09/2013
LADD,Archives of physical medicine and rehabilitation.,,365979,23/09/2015
LADD,Archives of physical medicine and rehabilitation.,,11892555,6/02/2018
LADD,Archives of physical medicine and rehabilitation.,,11892578,6/02/2018
LADD,Archives of physical medicine and rehabilitation.,,11872673,22/01/2018
LADD,Archives of physical medicine and rehabilitation.,,11949185,22/03/2018
LADD,Archives of physical medicine and rehabilitation.,,12188061,12/10/2018
LADD,Archives of virology,,342368,20/02/2014
LADD,Archives of virology,,365796,18/09/2015
LADD,Archivio di Scienze Biologiche (Bologna),,323781,16/01/2013
LADD,Archivio di Scienze Biologiche (Bologna),,323817,17/01/2013
LADD,Archivos latinoamericanos de nutricion,,388165,31/05/2017
LADD,Archivos latinoamericanos de nutricion,,388180,31/05/2017
LADD,Archivos Latinoamericanos de Nutricion,,388188,31/05/2017
LADD,Archivos Latinoamericanos de Nutricion,,388195,1/06/2017
LADD,Arctic medical research,,378727,22/09/2016
LADD,Arctic medical research,,12201605,30/10/2018
LADD,Arctic medical research.,,11815895,21/11/2017
LADD,Arctic medical research.,,378726,22/09/2016
LADD,"Arctic, Antarctic, and Alpine Research",,324814,7/02/2013
LADD,"Arctic, Antarctic, and Alpine Research",,325144,13/02/2013
LADD,Art news.,,369514,18/01/2016
LADD,Art news.,,369507,27/01/2016
LADD,Arthroscopy,,339369,10/12/2013
LADD,Arthroscopy,,339636,16/12/2013
LADD,Arthroscopy,,339638,16/12/2013
LADD,Arthroscopy,,384810,16/03/2017
LADD,Arthroscopy,,369375,12/01/2016
LADD,Artificial intelligence.,,364418,18/08/2015
LADD,Artificial intelligence.,,12253150,17/12/2018
LADD,ARTnews.,,11959934,26/04/2018
LADD,ARTnews.,,11959934,14/05/2018
LADD,Arzneimittel Forschung = Drug research,,338961,29/11/2013
LADD,Arzneimittel Forschung = Drug research,,338962,29/11/2013
LADD,Arzneimittel Forschung = Drug research,,325575,25/02/2013
LADD,ASDC journal of dentistry for children,,335072,30/08/2013
LADD,ASDC journal of dentistry for children,,384078,27/02/2017
LADD,ASDC journal of dentistry for children,,390033,2/08/2017
LADD,"ASHA (Rockville, Md.)",,326977,22/03/2013
LADD,"ASHA (Rockville, Md.)",,326980,22/03/2013
LADD,"ASHA (Rockville, Md.)",,326981,22/03/2013
LADD,"ASHA (Rockville, Md.)",,326982,22/03/2013
LADD,Asian cinema,,323308,7/01/2013
LADD,Asian cinema,,324120,24/01/2013
LADD,Asian film journeys,,376242,14/07/2016
LADD,Asian film journeys,,376477,22/07/2016
LADD,ASME 2014 8th International Conference on,,12139796,31/08/2018
LADD,ASME 2014 8th International Conference on,,12140562,31/08/2018
LADD,ASME 2014 8th International Conference on,,12157676,14/09/2018
LADD,Assistive technology,,376930,4/08/2016
LADD,Assistive technology,,12010807,16/05/2018
LADD,Athletic therapy today,,333814,9/08/2013
LADD,Athletic therapy today,,334580,21/08/2013
LADD,Athletic therapy today,,333813,8/08/2013
LADD,Athletic therapy today,,334226,14/08/2013
LADD,Athletic therapy today,,334229,14/08/2013
LADD,Athletic therapy today,,334581,20/08/2013
LADD,Athletic therapy today,,337678,28/10/2013
LADD,Atomic data and nuclear data tables.,,325762,5/03/2013
LADD,Atomic data and nuclear data tables.,,379485,11/10/2016
LADD,Attempted suicide in Europe,,365157,3/09/2015
LADD,Attempted suicide in Europe,,368913,18/12/2015
LADD,Australasian annals of medicine,,340013,6/01/2014
LADD,Australasian annals of medicine,,353077,13/10/2014
LADD,Australasian journal of environmental management,,325485,20/02/2013
LADD,Australasian journal of environmental management,,339268,10/12/2013
LADD,Australian and New Zealand journal of psychiatry,,381004,24/11/2016
LADD,Australian and New Zealand journal of psychiatry,,357340,25/02/2015
LADD,Australian corporate law,,12129159,23/08/2018
LADD,Australian corporate law,,12255076,19/12/2018
LADD,Australian Cultural History,,389812,21/07/2017
LADD,Australian Cultural History,,377288,17/08/2016
LADD,Australian dental journal,,387714,19/05/2017
LADD,Australian dental journal,,389958,26/07/2017
LADD,Australian dental journal,,390043,31/07/2017
LADD,Australian doctor,,11731895,6/09/2017
LADD,Australian doctor,,11731903,6/09/2017
LADD,Australian doctor,,11731910,6/09/2017
LADD,Australian doctor,,11731923,6/09/2017
LADD,Australian doctor,,11732939,28/09/2017
LADD,Australian doctor,,11731854,29/09/2017
LADD,Australian doctor,,11731884,12/09/2017
LADD,Australian doctor,,11732044,12/09/2017
LADD,Australian family physician,,369680,21/01/2016
LADD,Australian family physician,,378758,22/09/2016
LADD,Australian family physician,,368573,10/12/2015
LADD,Australian geographical studies,,330645,31/05/2013
LADD,Australian geographical studies,,335514,9/09/2013
LADD,Australian geomechanics : news journal of the ,,375039,10/06/2016
LADD,Australian geomechanics : news journal of the ,,373453,4/05/2016
LADD,Australian infection control,,11839479,13/12/2017
LADD,Australian infection control,,364011,6/08/2015
LADD,Australian infection control.,,11916068,26/02/2018
LADD,Australian infection control.,,11916178,27/02/2018
LADD,Australian journal of forensic sciences,,332814,15/07/2013
LADD,Australian journal of forensic sciences,,333825,7/08/2013
LADD,Australian journal of medical science,,378742,21/09/2016
LADD,Australian journal of medical science,,336068,19/09/2013
LADD,Australian journal of public health,,368574,8/12/2015
LADD,Australian journal of public health,,332502,11/07/2013
LADD,Australian literary studies,,383106,31/01/2017
LADD,Australian literary studies,,364507,21/08/2015
LADD,Australian music maker and dance band news (1933-,,370723,24/02/2016
LADD,Australian music maker and dance band news (1933-,,370728,24/02/2016
